0,8497338,0.020822,verified
1,8497338,0.020823,verified
2,8497338,0.020737,verified
3,8497338,0.020799,verified
4,8497338,0.020811,verified
5,8497338,0.020759,verified
6,8497338,0.020803,verified
7,8497338,0.020769,verified
8,8497338,0.021027,verified
9,8497338,0.020799,verified
