0,8497338,0.098342,verified
1,8497338,0.100373,verified
2,8497338,0.100128,verified
3,8497338,0.099147,verified
4,8497338,0.100051,verified
5,8497338,0.100031,verified
6,8497338,0.098125,verified
7,8497338,0.098703,verified
8,8497338,0.098176,verified
9,8497338,0.100248,verified
